schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
11/28/21,2021,12,FALSE,MIA,33,10,CAR,CAR,-1,41,Hard Rock Stadium,FALSE,,,,
11/28/21,2021,12,FALSE,NWE,36,13,TEN,NE,-7,43,Gillette Stadium,FALSE,,,,
11/28/21,2021,12,FALSE,NYG,13,7,PHI,PHI,-4,45,MetLife Stadium,FALSE,,,,
11/28/21,2021,12,FALSE,SF,34,26,MIN,SF,-4,49,Levi's Stadium,FALSE,,,,
11/29/21,2021,12,FALSE,WAS,17,15,SEA,SEA,-1.5,46.5,FedEx Field,FALSE,,,,
12/2/21,2021,13,FALSE,NO,17,27,DAL,DAL,-6.5,45.5,Caesars Superdome,FALSE,72,0,,indoor
12/5/21,2021,13,FALSE,ATL,17,30,TB,TB,-10.5,51,Mercedes-Benz Stadium,FALSE,72,0,,indoor
12/5/21,2021,13,FALSE,CHI,22,33,ARI,ARI,-7.5,43,Soldier Field,FALSE,,,,
12/5/21,2021,13,FALSE,CIN,22,41,LAC,CIN,-2.5,49.5,Paul Brown Stadium,FALSE,,,,
12/5/21,2021,13,FALSE,DET,29,27,MIN,MIN,-7,47,Ford Field,FALSE,72,0,,indoor
12/5/21,2021,13,FALSE,HOU,0,31,IND,IND,-10,45.5,NRG Stadium,FALSE,72,0,,indoor
12/5/21,2021,13,FALSE,KC,22,9,DEN,KC,-8.5,46.5,Arrowhead Stadium,FALSE,,,,
12/5/21,2021,13,FALSE,LVR,15,17,WAS,LVR,-1.5,47.5,Allegiant Stadium,FALSE,72,0,,indoor
12/5/21,2021,13,FALSE,LA,37,7,JAX,LAR,-14,48,SoFi Stadium,FALSE,72,0,,indoor
12/5/21,2021,13,FALSE,MIA,20,9,NYG,MIA,-7,40,Hard Rock Stadium,FALSE,,,,
12/5/21,2021,13,FALSE,NYJ,18,33,PHI,PHI,-5,44,MetLife Stadium,FALSE,,,,
12/5/21,2021,13,FALSE,PIT,20,19,BAL,BAL,-4,44,Heinz Field,FALSE,,,,
12/5/21,2021,13,FALSE,SEA,30,23,SF,SF,-3,45,Lumen Field,FALSE,,,,
12/6/21,2021,13,FALSE,BUF,10,14,NWE,BUF,-3,39.5,Highmark Stadium,FALSE,36,19,59,
12/9/21,2021,14,FALSE,MIN,36,28,PIT,MIN,-3.5,45,U.S. Bank Stadium,FALSE,72,0,,indoor
12/12/21,2021,14,FALSE,CAR,21,29,ATL,CAR,-2.5,41.5,Bank of America Stadium,FALSE,,,,
12/12/21,2021,14,FALSE,CIN,23,26,SF,SF,-1.5,49,Paul Brown Stadium,FALSE,,,,
12/12/21,2021,14,FALSE,CLE,24,22,BAL,CLE,-3,44,FirstEnergy Stadium,FALSE,,,,
12/12/21,2021,14,FALSE,DEN,38,10,DET,DEN,-12.5,42,Empower Field at Mile High,FALSE,,,,
12/12/21,2021,14,FALSE,GB,45,30,CHI,GB,-12,43,Lambeau Field,FALSE,,,,
12/12/21,2021,14,FALSE,HOU,13,33,SEA,SEA,-9.5,41,NRG Stadium,FALSE,72,0,,indoor
12/12/21,2021,14,FALSE,KC,48,9,LVR,KC,-9.5,48,Arrowhead Stadium,FALSE,,,,
12/12/21,2021,14,FALSE,LAC,37,21,NYG,LAC,-9,43.5,SoFi Stadium,FALSE,72,0,,indoor
12/12/21,2021,14,FALSE,NYJ,9,30,NO,NO,-4.5,42,MetLife Stadium,FALSE,,,,
12/12/21,2021,14,FALSE,TB,33,27,BUF,TB,-3.5,52.5,Raymond James Stadium,FALSE,,,,
12/12/21,2021,14,FALSE,TEN,20,0,JAX,TEN,-8.5,44.5,Nissan Stadium,FALSE,,,,
12/12/21,2021,14,FALSE,WAS,20,27,DAL,DAL,-6.5,48,FedEx Field,FALSE,,,,
12/13/21,2021,14,FALSE,ARI,23,30,LA,ARI,-3,51,State Farm Stadium,FALSE,72,0,,indoor
12/16/21,2021,15,FALSE,LAC,28,34,KC,KC,-3,54,SoFi Stadium,FALSE,72,0,,indoor
12/18/21,2021,15,FALSE,IND,27,17,NWE,IND,-1.5,46,Lucas Oil Stadium,FALSE,72,0,,indoor
12/19/21,2021,15,FALSE,BAL,30,31,GB,GB,-9,45.5,M&T Bank Stadium,FALSE,43,11,52,
12/19/21,2021,15,FALSE,BUF,31,14,CAR,BUF,-14.5,43,Highmark Stadium,FALSE,30,8,69,
12/19/21,2021,15,FALSE,DEN,10,15,CIN,DEN,-3,44,Empower Field at Mile High,FALSE,61,19,9,
12/19/21,2021,15,FALSE,DET,30,12,ARI,ARI,-13,48.5,Ford Field,FALSE,72,0,,indoor
12/19/21,2021,15,FALSE,JAX,16,30,HOU,JAX,-6,40,TIAA Bank Field,FALSE,80,12,71,
12/19/21,2021,15,FALSE,MIA,31,24,NYJ,MIA,-10,42,Hard Rock Stadium,FALSE,82,9,70,
12/19/21,2021,15,FALSE,NYG,6,21,DAL,DAL,-12,43.5,MetLife Stadium,FALSE,37,8,54,
12/19/21,2021,15,FALSE,PIT,19,13,TEN,PIT,-1,44,Heinz Field,FALSE,32,11,74,
12/19/21,2021,15,FALSE,SF,31,13,ATL,SF,-9,47.5,Levi's Stadium,FALSE,46,0,81,
12/19/21,2021,15,FALSE,TB,0,9,NO,TB,-11.5,45.5,Raymond James Stadium,FALSE,75,0,99,
12/20/21,2021,15,FALSE,CHI,9,17,MIN,MIN,-7,47,Soldier Field,FALSE,37,8,75,
12/20/21,2021,15,FALSE,CLE,14,16,LVR,LVR,-1,40.5,FirstEnergy Stadium,FALSE,40,8,47,
12/21/21,2021,15,FALSE,LA,20,10,SEA,LAR,-7,47,SoFi Stadium,FALSE,72,0,,indoor
12/21/21,2021,15,FALSE,PHI,27,17,WAS,PHI,-10,39.5,Lincoln Financial Field,FALSE,42,7,57,
12/23/21,2021,16,FALSE,TEN,20,17,SF,SF,-3.5,45.5,Nissan Stadium,FALSE,48,7,46,
12/25/21,2021,16,FALSE,ARI,16,22,IND,ARI,-3,48,State Farm Stadium,FALSE,72,0,,indoor
12/25/21,2021,16,FALSE,GB,24,22,CLE,GB,-7.5,46.5,Lambeau Field,FALSE,35,11,49,
12/26/21,2021,16,FALSE,ATL,20,16,DET,ATL,-7.5,42.5,Mercedes-Benz Stadium,FALSE,72,0,,indoor
12/26/21,2021,16,FALSE,CAR,6,32,TB,TB,-11,44.5,Bank of America Stadium,FALSE,73,8,41,
12/26/21,2021,16,FALSE,CIN,41,21,BAL,CIN,-7.5,43.5,Paul Brown Stadium,FALSE,52,0,63,
12/26/21,2021,16,FALSE,DAL,56,14,WAS,DAL,-10,46,AT&T Stadium,FALSE,72,0,,indoor
12/26/21,2021,16,FALSE,HOU,41,29,LAC,LAC,-13,45.5,NRG Stadium,FALSE,72,0,,indoor
12/26/21,2021,16,FALSE,KC,36,10,PIT,KC,-10,44.5,Arrowhead Stadium,FALSE,60,22,64,
12/26/21,2021,16,FALSE,LVR,17,13,DEN,DEN,-1,41.5,Allegiant Stadium,FALSE,72,0,,indoor
12/26/21,2021,16,FALSE,MIN,23,30,LA,LAR,-3,48.5,U.S. Bank Stadium,FALSE,72,0,,indoor
12/26/21,2021,16,FALSE,NWE,21,33,BUF,NE,-1,43.5,Gillette Stadium,FALSE,38,13,79,
12/26/21,2021,16,FALSE,NYJ,26,21,JAX,NYJ,-2.5,43,MetLife Stadium,FALSE,47,0,49,
12/26/21,2021,16,FALSE,PHI,34,10,NYG,PHI,-11,41,Lincoln Financial Field,FALSE,53,9,46,
12/26/21,2021,16,FALSE,SEA,24,25,CHI,SEA,-7,41,Lumen Field,FALSE,25,11,85,
12/27/21,2021,16,FALSE,NO,3,20,MIA,MIA,-3,37.5,Caesars Superdome,FALSE,72,0,,indoor
1/2/22,2021,17,FALSE,BAL,19,20,LA,LAR,-7,46.5,M&T Bank Stadium,FALSE,59,6,92,
1/2/22,2021,17,FALSE,BUF,29,15,ATL,BUF,-14,46,Highmark Stadium,FALSE,26,11,81,
1/2/22,2021,17,FALSE,CHI,29,3,NYG,CHI,-6.5,36.5,Soldier Field,FALSE,25,13,74,
1/2/22,2021,17,FALSE,CIN,34,31,KC,KC,-3.5,51,Paul Brown Stadium,FALSE,33,13,81,
1/2/22,2021,17,FALSE,DAL,22,25,ARI,DAL,-6.5,52.5,AT&T Stadium,FALSE,72,0,,indoor
1/2/22,2021,17,FALSE,GB,37,10,MIN,GB,-13,42.5,Lambeau Field,FALSE,11,9,60,
1/2/22,2021,17,FALSE,IND,20,23,LVR,IND,-8.5,46.5,Lucas Oil Stadium,FALSE,72,0,,indoor
1/2/22,2021,17,FALSE,LAC,34,13,DEN,LAC,-7.5,46,SoFi Stadium,FALSE,72,0,,indoor
1/2/22,2021,17,FALSE,NWE,50,10,JAX,NE,-17.5,41.5,Gillette Stadium,FALSE,46,4,100,rain
1/2/22,2021,17,FALSE,NO,18,10,CAR,NO,-7,37,Caesars Superdome,FALSE,72,0,,indoor
1/2/22,2021,17,FALSE,NYJ,24,28,TB,TB,-14,47.5,MetLife Stadium,FALSE,57,9,82,
1/2/22,2021,17,FALSE,SF,23,7,HOU,SF,-13.5,44.5,Levi's Stadium,FALSE,50,6,58,
1/2/22,2021,17,FALSE,SEA,51,29,DET,SEA,-8.5,41.5,Lumen Field,FALSE,37,0,97,
1/2/22,2021,17,FALSE,TEN,34,3,MIA,TEN,-3,41,Nissan Stadium,FALSE,43,13,93,
1/2/22,2021,17,FALSE,WAS,16,20,PHI,PHI,-4.5,44.5,FedEx Field,FALSE,62,4,91,
1/3/22,2021,17,FALSE,PIT,26,14,CLE,PIT,-2,42,Heinz Field,FALSE,25,12,60,
1/8/22,2021,18,FALSE,DEN,24,28,KC,KC,-11.5,44.5,Empower Field at Mile High,FALSE,41,4,57,
1/8/22,2021,18,FALSE,PHI,26,51,DAL,DAL,-6,46.5,Lincoln Financial Field,FALSE,31,8,43,
1/9/22,2021,18,FALSE,ARI,30,38,SEA,ARI,-5,48.5,State Farm Stadium,FALSE,72,0,,indoor
1/9/22,2021,18,FALSE,ATL,20,30,NO,NO,-4.5,40,Mercedes-Benz Stadium,FALSE,72,0,,indoor
1/9/22,2021,18,FALSE,BAL,13,16,PIT,BAL,-3,41,M&T Bank Stadium,FALSE,36,0,100,rain
1/9/22,2021,18,FALSE,BUF,27,10,NYJ,BUF,-16,42,Highmark Stadium,FALSE,36,19,67,
1/9/22,2021,18,FALSE,CLE,21,16,CIN,CLE,-6.5,38,FirstEnergy Stadium,FALSE,36,33,89,
1/9/22,2021,18,FALSE,DET,37,30,GB,GB,-4,45,Ford Field,FALSE,72,0,,indoor
1/9/22,2021,18,FALSE,HOU,25,28,TEN,TEN,-10.5,43,NRG Stadium,FALSE,72,0,,indoor
1/9/22,2021,18,FALSE,JAX,26,11,IND,IND,-14,43,TIAA Bank Field,FALSE,76,19,60,
1/9/22,2021,18,FALSE,LVR,35,32,LAC,LAC,-3,49.5,Allegiant Stadium,FALSE,72,0,,indoor
1/9/22,2021,18,FALSE,LA,24,27,SF,SF,-3.5,46.5,SoFi Stadium,FALSE,72,0,,indoor
1/9/22,2021,18,FALSE,MIA,33,24,NWE,NE,-6,41,Hard Rock Stadium,FALSE,75,8,79,
1/9/22,2021,18,FALSE,MIN,31,17,CHI,MIN,-3.5,44.5,U.S. Bank Stadium,FALSE,72,0,,indoor
1/9/22,2021,18,FALSE,NYG,7,22,WAS,WAS,-6,36,MetLife Stadium,FALSE,38,0,64,
1/9/22,2021,18,FALSE,TB,41,17,CAR,TB,-10.5,43.5,Raymond James Stadium,FALSE,80,4,99,
1/15/22,2021,Wildcard,TRUE,BUF,47,17,NWE,BUF,-4.5,43,Highmark Stadium,FALSE,7,8,66,
1/15/22,2021,Wildcard,TRUE,CIN,26,19,LVR,CIN,-6,48.5,Paul Brown Stadium,FALSE,31,12,63,
1/16/22,2021,Wildcard,TRUE,DAL,17,23,SF,DAL,-3.5,51,AT&T Stadium,FALSE,72,0,,indoor
1/16/22,2021,Wildcard,TRUE,KC,42,21,PIT,KC,-12.5,47,Arrowhead Stadium,FALSE,30,8,78,
1/16/22,2021,Wildcard,TRUE,TB,31,15,PHI,TB,-7,47,Raymond James Stadium,FALSE,66,21,52,
1/17/22,2021,Wildcard,TRUE,LA,34,11,ARI,LAR,-3.5,49,SoFi Stadium,FALSE,72,0,,indoor
1/22/22,2021,Division,TRUE,GB,10,13,SF,GB,-5.5,47,Lambeau Field,FALSE,15,12,53,
1/22/22,2021,Division,TRUE,TEN,16,19,CIN,TEN,-4,48.5,Nissan Stadium,FALSE,35,0,43,
1/23/22,2021,Division,TRUE,KC,42,36,BUF,KC,-2.5,54,Arrowhead Stadium,FALSE,35,6,54,
1/23/22,2021,Division,TRUE,TB,27,30,LA,TB,-3,48,Raymond James Stadium,FALSE,50,11,69,
1/30/22,2021,Conference,TRUE,KC,24,27,CIN,KC,-7,54.5,Arrowhead Stadium,FALSE,41,4,41,
1/30/22,2021,Conference,TRUE,LA,20,17,SF,LAR,-3.5,46,SoFi Stadium,FALSE,72,0,,indoor
2/13/22,2021,Superbowl,TRUE,CIN,20,23,LA,LAR,-4.5,48.5,SoFi Stadium,TRUE,72,0,,indoor
9/8/22,2022,1,FALSE,LA,10,31,BUF,BUF,-2,52,SoFi Stadium,FALSE,72,0,,indoor
9/11/22,2022,1,FALSE,ARI,21,44,KC,KC,-6,54,State Farm Stadium,FALSE,72,0,,indoor
9/11/22,2022,1,FALSE,ATL,26,27,NO,NO,-5.5,44,Mercedes-Benz Stadium,FALSE,72,0,,indoor
9/11/22,2022,1,FALSE,CAR,24,26,CLE,CAR,-1,42,Bank of America Stadium,FALSE,,,,
9/11/22,2022,1,FALSE,CHI,19,10,SF,SF,-6.5,38,Soldier Field,FALSE,,,,
9/11/22,2022,1,FALSE,CIN,20,23,PIT,CIN,-7,44.5,Paycor Stadium,FALSE,,,,
9/11/22,2022,1,FALSE,DAL,3,19,TB,TB,-2.5,49.5,AT&T Stadium,FALSE,72,0,,indoor
9/11/22,2022,1,FALSE,DET,35,38,PHI,PHI,-5.5,48.5,Ford Field,FALSE,72,0,,indoor
9/11/22,2022,1,FALSE,HOU,20,20,IND,IND,-7,45.5,NRG Stadium,FALSE,72,0,,indoor
9/11/22,2022,1,FALSE,LAC,24,19,LVR,LAC,-3.5,52.5,SoFi Stadium,FALSE,72,0,,indoor
9/11/22,2022,1,FALSE,MIA,20,7,NWE,MIA,-3,46.5,Hard Rock Stadium,FALSE,,,,
9/11/22,2022,1,FALSE,MIN,23,7,GB,MIN,-2,46.5,U.S. Bank Stadium,FALSE,72,0,,indoor
9/11/22,2022,1,FALSE,NYJ,9,24,BAL,BAL,-6.5,44,MetLife Stadium,FALSE,,,,
9/11/22,2022,1,FALSE,TEN,20,21,NYG,TEN,-5.5,44,Nissan Stadium,FALSE,,,,
9/11/22,2022,1,FALSE,WAS,28,22,JAX,WAS,-3,43,FedEx Field,FALSE,,,,
9/12/22,2022,1,FALSE,SEA,17,16,DEN,DEN,-6,44,Lumen Field,FALSE,,,,
9/15/22,2022,2,FALSE,KC,27,24,LAC,KC,-4,52.5,GEHA Field at Arrowhead Stadium,FALSE,,,,
9/18/22,2022,2,FALSE,BAL,38,42,MIA,BAL,-3.5,44,M&T Bank Stadium,FALSE,,,,
9/18/22,2022,2,FALSE,CLE,30,31,NYJ,CLE,-6.5,38.5,FirstEnergy Stadium,FALSE,,,,
9/18/22,2022,2,FALSE,DAL,20,17,CIN,CIN,-7,42,AT&T Stadium,FALSE,72,0,,indoor
9/18/22,2022,2,FALSE,DEN,16,9,HOU,DEN,-10,45.5,Empower Field at Mile High,FALSE,,,,
9/18/22,2022,2,FALSE,DET,36,27,WAS,DET,-1,48,Ford Field,FALSE,72,0,,indoor
9/18/22,2022,2,FALSE,GB,27,10,CHI,GB,-10,42,Lambeau Field,FALSE,,,,
9/18/22,2022,2,FALSE,JAX,24,0,IND,IND,-3,43.5,TIAA Bank Field,FALSE,,,,
9/18/22,2022,2,FALSE,LVR,23,29,ARI,LVR,-5.5,52,Allegiant Stadium,FALSE,72,0,,indoor
9/18/22,2022,2,FALSE,LA,31,27,ATL,LAR,-10,46,SoFi Stadium,FALSE,72,0,,indoor
9/18/22,2022,2,FALSE,NO,10,20,TB,TB,-2.5,43.5,Caesars Superdome,FALSE,72,0,,indoor
9/18/22,2022,2,FALSE,NYG,19,16,CAR,CAR,-1,43.5,MetLife Stadium,FALSE,,,,
9/18/22,2022,2,FALSE,PIT,14,17,NWE,NE,-3,40,Acrisure Stadium,FALSE,,,,
9/18/22,2022,2,FALSE,SF,27,7,SEA,SF,-8.5,39.5,Levi's Stadium,FALSE,,,,
9/19/22,2022,2,FALSE,BUF,41,7,TEN,BUF,-10,47.5,Highmark Stadium,FALSE,,,,
9/19/22,2022,2,FALSE,PHI,24,7,MIN,PHI,-2.5,49.5,Lincoln Financial Field,FALSE,,,,
9/22/22,2022,3,FALSE,CLE,29,17,PIT,CLE,-4.5,38,FirstEnergy Stadium,FALSE,,,,
9/25/22,2022,3,FALSE,ARI,12,20,LA,LAR,-3.5,48.5,State Farm Stadium,FALSE,72,0,,indoor
9/25/22,2022,3,FALSE,CAR,22,14,NO,NO,-2,41,Bank of America Stadium,FALSE,,,,
9/25/22,2022,3,FALSE,CHI,23,20,HOU,CHI,-3,39,Soldier Field,FALSE,,,,
9/25/22,2022,3,FALSE,DEN,11,10,SF,SF,-1.5,45,Empower Field at Mile High,FALSE,,,,
9/25/22,2022,3,FALSE,IND,20,17,KC,KC,-5,51,Lucas Oil Stadium,FALSE,72,0,,indoor
9/25/22,2022,3,FALSE,LAC,10,38,JAX,LAC,-6.5,46.5,SoFi Stadium,FALSE,72,0,,indoor
9/25/22,2022,3,FALSE,MIA,21,19,BUF,BUF,-4,54.5,Hard Rock Stadium,FALSE,,,,
9/25/22,2022,3,FALSE,MIN,28,24,DET,MIN,-6.5,51.5,U.S. Bank Stadium,FALSE,72,0,,indoor
9/25/22,2022,3,FALSE,NWE,26,37,BAL,BAL,-2.5,44.5,Gillette Stadium,FALSE,,,,
9/25/22,2022,3,FALSE,NYJ,12,27,CIN,CIN,-6.5,46,MetLife Stadium,FALSE,,,,
9/25/22,2022,3,FALSE,SEA,23,27,ATL,SEA,-1,43.5,Lumen Field,FALSE,,,,
9/25/22,2022,3,FALSE,TB,12,14,GB,TB,-1.5,42,Raymond James Stadium,FALSE,,,,
9/25/22,2022,3,FALSE,TEN,24,22,LVR,LVR,-2,45.5,Nissan Stadium,FALSE,,,,
9/25/22,2022,3,FALSE,WAS,8,24,PHI,PHI,-6,47.5,FedEx Field,FALSE,,,,
9/26/22,2022,3,FALSE,NYG,16,23,DAL,NYG,-1,38.5,MetLife Stadium,FALSE,,,,
9/29/22,2022,4,FALSE,CIN,27,15,MIA,CIN,-4,49,Paycor Stadium,FALSE,,,,
10/2/22,2022,4,FALSE,ATL,23,20,CLE,CLE,-1,48.5,Mercedes-Benz Stadium,FALSE,72,0,,indoor
10/2/22,2022,4,FALSE,BAL,20,23,BUF,BUF,-3,50,M&T Bank Stadium,FALSE,,,,
10/2/22,2022,4,FALSE,CAR,16,26,ARI,CAR,-1,43.5,Bank of America Stadium,FALSE,,,,
10/2/22,2022,4,FALSE,DAL,25,10,WAS,DAL,-3,41,AT&T Stadium,FALSE,72,0,,indoor
10/2/22,2022,4,FALSE,DET,45,48,SEA,DET,-3.5,48.5,Ford Field,FALSE,72,0,,indoor
10/2/22,2022,4,FALSE,GB,27,24,NWE,GB,-9.5,40,Lambeau Field,FALSE,,,,
10/2/22,2022,4,FALSE,HOU,24,34,LAC,LAC,-5.5,45,NRG Stadium,FALSE,72,0,,indoor
10/2/22,2022,4,FALSE,IND,17,24,TEN,IND,-3.5,43,Lucas Oil Stadium,FALSE,72,0,,indoor
10/2/22,2022,4,FALSE,LVR,32,23,DEN,LVR,-2.5,45.5,Allegiant Stadium,FALSE,72,0,,indoor
10/2/22,2022,4,FALSE,NO,25,28,MIN,MIN,-4,42,Tottenham Hotspur Stadium,TRUE,,0,,indoor
10/2/22,2022,4,FALSE,NYG,20,12,CHI,NYG,-3,39.5,MetLife Stadium,FALSE,,,,
10/2/22,2022,4,FALSE,PHI,29,21,JAX,PHI,-6.5,44,Lincoln Financial Field,FALSE,,,,
10/2/22,2022,4,FALSE,PIT,20,24,NYJ,PIT,-3,41,Acrisure Stadium,FALSE,,,,
10/2/22,2022,4,FALSE,TB,31,41,KC,TB,-1.5,47.5,Raymond James Stadium,FALSE,,,,
10/3/22,2022,4,FALSE,SF,24,9,LA,SF,-1.5,42.5,Levi's Stadium,FALSE,,,,
10/6/22,2022,5,FALSE,DEN,9,12,IND,DEN,-3,42,Empower Field at Mile High,FALSE,,,,
10/9/22,2022,5,FALSE,ARI,17,20,PHI,PHI,-5.5,49,State Farm Stadium,FALSE,72,0,,indoor
10/9/22,2022,5,FALSE,BAL,19,17,CIN,BAL,-3,48,M&T Bank Stadium,FALSE,,,,
10/9/22,2022,5,FALSE,BUF,38,3,PIT,BUF,-14,44.5,Highmark Stadium,FALSE,,,,
10/9/22,2022,5,FALSE,CAR,15,37,SF,SF,-6,40,Bank of America Stadium,FALSE,,,,
10/9/22,2022,5,FALSE,CLE,28,30,LAC,LAC,-1.5,46.5,FirstEnergy Stadium,FALSE,,,,
10/9/22,2022,5,FALSE,GB,22,27,NYG,GB,-9,42,Tottenham Hotspur Stadium,TRUE,,,,
10/9/22,2022,5,FALSE,JAX,6,13,HOU,JAX,-7,43.5,TIAA Bank Field,FALSE,,,,
10/9/22,2022,5,FALSE,LA,10,22,DAL,LAR,-5,41.5,SoFi Stadium,FALSE,72,0,,indoor
10/9/22,2022,5,FALSE,MIN,29,22,CHI,MIN,-8.5,44,U.S. Bank Stadium,FALSE,72,0,,indoor
10/9/22,2022,5,FALSE,NWE,29,0,DET,NE,-3,47,Gillette Stadium,FALSE,,,,
10/9/22,2022,5,FALSE,NO,39,32,SEA,NO,-5.5,45,Caesars Superdome,FALSE,72,0,,indoor
10/9/22,2022,5,FALSE,NYJ,40,17,MIA,MIA,-3,46,MetLife Stadium,FALSE,,,,
10/9/22,2022,5,FALSE,TB,21,15,ATL,TB,-10.5,46,Raymond James Stadium,FALSE,,,,
10/9/22,2022,5,FALSE,WAS,17,21,TEN,TEN,-1,43,FedEx Field,FALSE,,,,
10/10/22,2022,5,FALSE,KC,30,29,LVR,KC,-7,51.5,GEHA Field at Arrowhead Stadium,FALSE,,,,
10/13/22,2022,6,FALSE,CHI,7,12,WAS,WAS,-1,38,Soldier Field,FALSE,,,,
10/16/22,2022,6,FALSE,ATL,28,14,SF,SF,-4,45.5,Mercedes-Benz Stadium,FALSE,72,0,,indoor
10/16/22,2022,6,FALSE,CLE,15,38,NWE,CLE,-2.5,43,FirstEnergy Stadium,FALSE,,,,
10/16/22,2022,6,FALSE,GB,10,27,NYJ,GB,-7.5,45,Lambeau Field,FALSE,,,,
10/16/22,2022,6,FALSE,IND,34,27,JAX,IND,-1,41,Lucas Oil Stadium,FALSE,72,0,,indoor
10/16/22,2022,6,FALSE,KC,20,24,BUF,BUF,-2.5,54,GEHA Field at Arrowhead Stadium,FALSE,,,,
10/16/22,2022,6,FALSE,LA,24,10,CAR,LAR,-10,41,SoFi Stadium,FALSE,72,0,,indoor
10/16/22,2022,6,FALSE,MIA,16,24,MIN,MIN,-3,45,Hard Rock Stadium,FALSE,,,,
10/16/22,2022,6,FALSE,NO,26,30,CIN,CIN,-3,42.5,Caesars Superdome,FALSE,72,0,,indoor
10/16/22,2022,6,FALSE,NYG,24,20,BAL,BAL,-5.5,45.5,MetLife Stadium,FALSE,,,,
10/16/22,2022,6,FALSE,PHI,26,17,DAL,PHI,-6.5,42.5,Lincoln Financial Field,FALSE,,,,
10/16/22,2022,6,FALSE,PIT,20,18,TB,TB,-10,46.5,Acrisure Stadium,FALSE,,,,
10/16/22,2022,6,FALSE,SEA,19,9,ARI,ARI,-2.5,50.5,Lumen Field,FALSE,,,,
10/17/22,2022,6,FALSE,LAC,19,16,DEN,LAC,-4,45.5,SoFi Stadium,FALSE,72,0,,indoor
10/20/22,2022,7,FALSE,ARI,42,34,NO,ARI,-2.5,43.5,State Farm Stadium,FALSE,72,0,,indoor
10/23/22,2022,7,FALSE,BAL,23,20,CLE,BAL,-6.5,46.5,M&T Bank Stadium,FALSE,,,,
10/23/22,2022,7,FALSE,CAR,21,3,TB,TB,-13,39.5,Bank of America Stadium,FALSE,,,,
10/23/22,2022,7,FALSE,CIN,35,17,ATL,CIN,-6.5,47.5,Paycor Stadium,FALSE,,,,
10/23/22,2022,7,FALSE,DAL,24,6,DET,DAL,-7,49.5,AT&T Stadium,FALSE,72,0,,indoor
10/23/22,2022,7,FALSE,DEN,9,16,NYJ,NYJ,-2,37,Empower Field at Mile High,FALSE,,,,
10/23/22,2022,7,FALSE,JAX,17,23,NYG,JAX,-3,43.5,TIAA Bank Field,FALSE,,,,
10/23/22,2022,7,FALSE,LVR,38,20,HOU,LVR,-7,46,Allegiant Stadium,FALSE,72,0,,indoor
10/23/22,2022,7,FALSE,LAC,23,37,SEA,LAC,-4.5,51,SoFi Stadium,FALSE,72,0,,indoor
10/23/22,2022,7,FALSE,MIA,16,10,PIT,MIA,-7,44,Hard Rock Stadium,FALSE,,,,
10/23/22,2022,7,FALSE,SF,23,44,KC,KC,-1,49,Levi's Stadium,FALSE,,,,
10/23/22,2022,7,FALSE,TEN,19,10,IND,TEN,-2.5,42.5,Nissan Stadium,FALSE,,,,
10/23/22,2022,7,FALSE,WAS,23,21,GB,GB,-4,41.5,FedEx Field,FALSE,,,,
10/24/22,2022,7,FALSE,NWE,14,33,CHI,NE,-8.5,40,Gillette Stadium,FALSE,,,,
10/27/22,2022,8,FALSE,TB,22,27,BAL,TB,-2,46,Raymond James Stadium,FALSE,,,,
10/30/22,2022,8,FALSE,ATL,37,34,CAR,ATL,-4,41,Mercedes-Benz Stadium,FALSE,72,0,,indoor
10/30/22,2022,8,FALSE,BUF,27,17,GB,BUF,-10.5,47,Highmark Stadium,FALSE,,,,
10/30/22,2022,8,FALSE,DAL,49,29,CHI,DAL,-10,42.5,AT&T Stadium,FALSE,72,0,,indoor
10/30/22,2022,8,FALSE,DET,27,31,MIA,MIA,-3.5,52,Ford Field,FALSE,72,0,,indoor
10/30/22,2022,8,FALSE,HOU,10,17,TEN,TEN,-1,39.5,NRG Stadium,FALSE,72,0,,indoor
10/30/22,2022,8,FALSE,IND,16,17,WAS,IND,-3,40,Lucas Oil Stadium,FALSE,72,0,,indoor
10/30/22,2022,8,FALSE,JAX,17,21,DEN,JAX,-1,40.5,Wembley Stadium,TRUE,,,,
10/30/22,2022,8,FALSE,LA,14,31,SF,LAR,-1,42,SoFi Stadium,FALSE,72,0,,indoor
10/30/22,2022,8,FALSE,MIN,34,26,ARI,MIN,-4,48.5,U.S. Bank Stadium,FALSE,72,0,,indoor
10/30/22,2022,8,FALSE,NO,24,0,LVR,LVR,-1,48.5,Caesars Superdome,FALSE,72,0,,indoor
10/30/22,2022,8,FALSE,NYJ,17,22,NWE,NE,-3,40,MetLife Stadium,FALSE,,,,
10/30/22,2022,8,FALSE,PHI,35,13,PIT,PHI,-11.5,43,Lincoln Financial Field,FALSE,,,,
10/30/22,2022,8,FALSE,SEA,27,13,NYG,SEA,-3,44.5,Lumen Field,FALSE,,,,
10/31/22,2022,8,FALSE,CLE,32,13,CIN,CIN,-3,45,FirstEnergy Stadium,FALSE,,,,
11/3/22,2022,9,FALSE,HOU,17,29,PHI,PHI,-14,45.5,NRG Stadium,FALSE,72,0,,indoor
